loss,mass,count,frequency
C8H5N3S,175.02041816,1,2.6090586516384887E-5
C7H7ClN2O3S,233.986590764,2,5.2181173032769774E-5
C15H16,196.125200512,2,5.2181173032769774E-5
H7FO,42.048093064,1,2.6090586516384887E-5
C11H22O2,186.161979944,1,2.6090586516384887E-5
C2H3Cl,61.992327775999996,2,5.2181173032769774E-5
HN3O,59.011961652,1,2.6090586516384887E-5
C3O,51.99491462,4,1.0436234606553955E-4
C8H10O2,138.06807956,9,2.34815278647464E-4
C2H2,26.015650064,87,0.009337410455163318
C5H11N3,113.09529735199999,1,2.6090586516384887E-5
C3H6Cl2,111.98465555199999,1,2.6090586516384887E-5
C8H12N2O4S,232.051777864,1,2.6090586516384887E-5
H5N5,75.05449516,1,2.6090586516384887E-5
C11H17N,163.136099544,3,7.827175954915466E-5
C11H11NO,173.084063972,6,1.5654351909830932E-4
C3H9NO3S2,171.00238514799997,1,2.6090586516384887E-5
C12H4OS,195.998285748,1,2.6090586516384887E-5
C10HClO2,187.966506952,1,2.6090586516384887E-5
C7H4,88.031300128,10,2.609058651638489E-4
C3H2OS,85.982635684,2,5.2181173032769774E-5
C13H12O2,200.083729624,2,5.2181173032769774E-5
CH5N3S,91.02041815999999,1,2.6090586516384887E-5
C4HBr,127.926162132,1,2.6090586516384887E-5
C6HNS,118.982970032,1,2.6090586516384887E-5
Cl,34.96885268,24,6.261740763932373E-4
C3H5NO3,103.02694301999999,1,2.6090586516384887E-5
C3HN3O2,111.006876272,1,2.6090586516384887E-5
C8H17NO,143.131014164,2,5.2181173032769774E-5
C4H8N2,84.06874825599999,12,3.1308703819661864E-4
C5HF,80.006228252,3,7.827175954915466E-5
C7H9NO,123.068413908,4,1.0436234606553955E-4
H3IN,143.931022096,3,7.827175954915466E-5
C13H9N5O,251.080709908,1,2.6090586516384887E-5
C15H11Cl,226.054928032,1,2.6090586516384887E-5
C5O2,91.98982924,1,2.6090586516384887E-5
C6H8S,112.034671256,1,2.6090586516384887E-5
CH2N3O,72.019786684,1,2.6090586516384887E-5
C12H13FN2O,220.101191256,1,2.6090586516384887E-5
C6H10,82.07825032,28,7.305364224587769E-4
C5H3Cl2,132.961180456,1,2.6090586516384887E-5
C3HN,51.010899032,8,2.087246921310791E-4
C9H9NO2,163.063328528,1,2.6090586516384887E-5
C5H5NO,95.03711378,14,3.6526821122938845E-4
C2H7N3OS2,153.00305384400002,1,2.6090586516384887E-5
C10H17NO2,183.125928784,1,2.6090586516384887E-5
C9Cl2O2,209.9275346,1,2.6090586516384887E-5
C12H12O4,220.073558864,1,2.6090586516384887E-5
H11NO2,57.078978592,1,2.6090586516384887E-5
