loss,mass,count,frequency
HCl2O3PS2,213.848177882,1,0.0016025641025641025
CH3O4P,109.976895206,1,0.0016025641025641025
C7H4O2,120.021129368,1,0.0016025641025641025
C2H7O4P,126.00819533399999,3,0.004807692307692308
CH5NS,63.014270159999995,1,0.0016025641025641025
CH9Cl2N2,119.01427864799999,1,0.0016025641025641025
C2H2N3P,98.99863369399999,1,0.0016025641025641025
HF,20.006228252,1,0.0016025641025641025
C7O2,115.98982924,1,0.0016025641025641025
C39H62O4,594.464810464,1,0.0016025641025641025
HO3P,79.96633052199999,3,0.004020211532827989
C6H2N2O,118.016712684,1,0.0016025641025641025
CHClS,79.948748712,1,0.0016025641025641025
C4HO2PS,143.94348690200002,1,0.0016025641025641025
CHNO,43.005813652,8,0.01282051282051282
C10H19NO,169.146664228,1,0.0016025641025641025
C3H2O2,70.005479304,1,0.0016025641025641025
C6H6S,110.019021192,2,0.003205128205128205
H3N,17.026549096,5,0.012073908277016121
C4H8N3O2P,161.03541312599998,1,0.0016025641025641025
C2H4O,44.026214748,1,0.0016025641025641025
C2H4S,60.003371128,1,0.0016025641025641025
C2H4Cl2NOP,158.940755738,1,0.0016025641025641025
C4H7N,69.057849224,1,0.0016025641025641025
C4H5NO,83.03711378,1,0.0016025641025641025
C6H7N5O,165.065059844,1,0.0016025641025641025
CHN,27.010899031999998,2,0.003205128205128205
C6H3NO7,200.990951436,1,0.0016025641025641025
C2H7O3PS,141.985351714,5,0.008012820512820512
C6H6,78.046950192,9,0.014423076923076924
C2H5O2PS,123.97478702999999,1,0.0016025641025641025
HCl2,70.945530392,1,0.0016025641025641025
C8H2Cl4,237.891060784,1,0.0016025641025641025
C6H10O5,162.05282341999998,3,0.004807692307692308
C4N2OS,123.97313362,1,0.0016025641025641025
COS,59.96698562,4,0.00641025641025641
CH3,15.023475096,3,0.004807692307692308
HO2P,63.971415902,2,0.003205128205128205
CH2O4,77.995308544,1,0.0016025641025641025
C4H8OS2,136.001656876,1,0.0016025641025641025
CH4O,32.026214748,9,0.014423076923076924
C2H4O2,60.021129368,8,0.01282051282051282
C3H5NOS,103.00918478,1,0.0016025641025641025
C2O2,55.98982924,1,0.0016025641025641025
C3H2N2,66.021798064,1,0.0016025641025641025
C5H9O7P,212.00858925799997,3,0.004807692307692308
C3HOPS,115.948572282,1,0.0016025641025641025
C3H4ClP,105.973914438,1,0.0016025641025641025
C4H2Cl2NO2P,196.92002029399998,1,0.0016025641025641025
C3H8S,76.034671256,1,0.0016025641025641025
C4H11O3PS,170.01665184200002,1,0.0016025641025641025
C6H2,74.015650064,1,0.0016025641025641025
CH4S,48.003371128,3,0.004807692307692308
C2H4,28.031300127999998,8,0.013345315703621116
HN2OPS2,139.926791282,1,0.0016025641025641025
C4H7Cl2NO,154.990469204,1,0.0016025641025641025
C6H3N4O2P,193.99936196599998,2,0.003205128205128205
C6H5N4O3P,212.00992665,1,0.0016025641025641025
C19H34O2,294.255880328,1,0.0016025641025641025
CH4,16.031300127999998,12,0.019230769230769232
C4H2O,66.010564684,1,0.0016025641025641025
C5H8,68.062600256,3,0.004807692307692308
CH2N2,42.021798063999995,1,0.0016025641025641025
C5O5,139.9745731,1,0.0016025641025641025
C2O3,71.98474386,1,0.0016025641025641025
C2HN3,67.017047032,1,0.0016025641025641025
S2,63.944142,1,0.0016025641025641025
C8H8S,136.034671256,1,0.0016025641025641025
C2H3PS,89.969307726,1,0.0016025641025641025
ClOP,81.93752893,1,0.0016025641025641025
C4H10OS2,138.01730694,1,0.0016025641025641025
C3H2O5,117.990223164,1,0.0016025641025641025
C6HP,103.981586662,1,0.0016025641025641025
C2H3OPS,105.964222346,1,0.0016025641025641025
C6H6O,94.041864812,1,0.0016025641025641025
C7H3N,101.026549096,1,0.0016025641025641025
CH3N,29.026549096,6,0.009615384615384616
C4HP,79.981586662,1,0.0016025641025641025
C3H7Cl2O3,160.977224444,1,0.0016025641025641025
CH13NP,70.078561046,1,0.0016025641025641025
CH5N,31.042199159999996,1,0.0016025641025641025
CH5O3PS,127.96970164999999,1,0.0016025641025641025
C6H15N3,129.12659748,1,0.0016025641025641025
H11NP,56.062910982,1,0.0016025641025641025
C6H3OP,121.992151346,1,0.0016025641025641025
HN,15.010899032,1,0.0016025641025641025
C8H11O3PS,218.01665184200002,1,0.0016025641025641025
C3H9N,59.073499287999994,3,0.004807692307692308
BrCl,113.88718978,1,0.0016025641025641025
C2H7BrO4P,204.92653243400002,1,0.0016025641025641025
C3H9O5S2,188.989140388,1,0.0016025641025641025
C3H6O2,74.036779432,7,0.011217948717948718
CH3NO2,61.016378336,1,0.0016025641025641025
C6H4S,108.003371128,1,0.0016025641025641025
C6H11N2O3PS,222.022799842,1,0.0016025641025641025
H5N,19.04219916,1,0.0016025641025641025
C5HNO,91.005813652,1,0.0016025641025641025
C6H6O3,126.03169405199999,1,0.0016025641025641025
H2S,33.987721064,5,0.011740313678760219
C6H4O2,108.021129368,1,0.0016025641025641025
CCl2,81.93770536,1,0.0016025641025641025
C2H5O4P,123.99254527,3,0.004807692307692308
NO2,45.99290324,2,0.003205128205128205
C13H22,178.172150704,1,0.0016025641025641025
C4H3NO2,97.016378336,1,0.0016025641025641025
H,1.007825032,5,0.008012820512820512
C14H16N2O2,244.121177752,1,0.0016025641025641025
C5H9NS,115.045570288,1,0.0016025641025641025
S,31.972071,8,0.012208918932870124
C3H6O3,90.03169405199999,1,0.0016025641025641025
CH12ClNOPS,152.00657431399998,1,0.0016025641025641025
C3H6,42.046950192,1,0.0016025641025641025
C2H7NOS,93.024834844,1,0.0016025641025641025
CO,27.99491462,8,0.013355872277920835
C2H5N,43.042199159999996,3,0.004807692307692308
H2,2.015650064,1,0.001931081510889876
C2H3Cl2OPS2,207.873998706,1,0.0016025641025641025
HO2PS,95.94348690199999,5,0.008012820512820512
C8H6N2O,146.048012812,1,0.0016025641025641025
OS,47.96698562,1,0.0016025641025641025
C6H4O,92.026214748,1,0.0016025641025641025
HO,17.002739652,3,0.004807692307692308
C2H6S,62.019021192,2,0.003205128205128205
CH10O2,54.06807956,1,0.0016025641025641025
C6H12NO2PS,193.03263625399998,1,0.0016025641025641025
C3H4O4,104.010958608,1,0.0016025641025641025
C13H12O3S,248.05071524399997,1,0.0016025641025641025
O2S,63.96190024,4,0.00641025641025641
CH3O4PS,141.948966206,2,0.003205128205128205
C4H10O2S,122.04015056,1,0.0016025641025641025
C9H15N3O,181.1215121,1,0.0016025641025641025
CO2,43.98982924,6,0.009615384615384616
C4H8,56.062600255999996,4,0.006844693740489511
H2O,18.010564684,10,0.015813492046825983
