-4.9317
1.3712
-2.1728
-1.4006
0.2142
1.1321
4.1537
-2.2597
-1.384
2.3902
-1.2095
-0.2122
1.0434
1.0041
-1.8109
-2.9458
0.3306
-3.3603
-0.4321
2.9682
-2.8638
-1.277
-3.9252
-2.8049
2.8954
-1.2707
0.3109
2.0199
-2.2046
-2.0849
1.6261
-0.2299
1.0663
1.7345
-0.4691
-0.7944
1.0883
5.6285
-1.0392
-1.7058
-2.6457
0.9047
-1.0967
0.6309
-1.5834
-3.1293
-5.0812
-3.9062
-2.0605
-2.6495
-0.0589
-3.7269
-0.6214
-6.6136
-2.8253
-1.6454
-0.2332
-5.3602
-1.7188
-0.746
-0.2093
-2.8994
2.4224
-2.8697
-0.2421
-6.6183
-5.3675
1.0571
0.4422
0.0612
0.3926
3.0256
0.2501
-0.992
-0.3627
-3.0888
-1.8855
0.6659
2.8737
-0.0885
1.3263
-0.5019
1.785
6.0862
-0.5129
2.1156
8.2123
3.4668
1.1414
-1.4595
4.5606
4.3106
-4.013
0.9527
3.3802
-4.6535
5.7334
4.7122
-6.4653
-1.2703
-0.9059
-1.0811
1.0114
-1.2022
2.9839
0.0815
-4.2109
1.9881
-3.337
-4.1909
4.3606
-4.1639
0.7435
3.3445
-1.6511
-3.1325
-2.0494
-4.4592
-3.1138
-3.5142
-1.0831
-0.3222
-5.5445
-2.104
0.4652
0.1395
0.9289
0.7496
1.3238
-0.1038
1.1453
-0.7815
-0.0864
4.3031
-1.8816
-2.4478
-4.7844
-2.988
-3.1666
7.0E-4
1.0862
2.6322
-1.5133
2.0114
0.4959
1.3692
-0.6025
4.3886
4.4891
2.3982
-4.0074
-0.2654
-3.9826
-3.6042
-0.8877
-1.2728
-4.3893
-2.1668
-3.3479
-3.2035
1.1871
2.3976
-3.3699
-0.585
-1.4362
3.8098
-7.3943
6.8787
1.2496
-0.9662
1.8689
-2.4803
1.6959
3.2331
1.4807
-3.0051
-0.3382
-7.7965
-4.0305
0.1786
-3.3818
-5.3319
-0.7526
-4.8262
-3.1177
-3.7316
-8.5734
-9.3187
3.1355
-2.926
-2.8818
2.9007
-5.0352
-2.7383
0.7303
4.3051
-8.8632
6.9293
-7.0253
1.5267
-1.3779
-0.0305
4.5817
4.7844
3.536
1.7623
0.2377
-2.3785
-3.1778
-0.5677
-1.8714
-1.3458
-2.1296
0.9646
-0.4596
3.2079
1.797
2.5598
4.2274
1.0626
0.0137
2.3138
3.5067
-0.3796
1.94
1.1496
1.419
-4.5274
-2.879
3.0256
3.9204
2.6114
4.5013
2.1859
0.2806
-0.8943
1.0842
-4.2821
1.4005
-0.5639
1.7793
-1.9316
0.3853
-1.0319
-0.5338
0.6803
-1.6519
-1.1856
7.1187
0.7995
-0.8272
3.7169
-0.5286
-0.0279
-2.7471
-0.8849
-1.4943
-0.2352
6.6155
-0.1087
1.4699
-0.1329
0.1041
-0.5142
-1.5339
9.0386
-1.9725
0.059
-0.53
0.4053
3.5453
-1.1322
7.0728
-4.1903
-6.5524
-0.6723
-1.4751
-5.8275
-9.3731
0.6977
