1449	[!#1][CH]([!#1])c1[cH][cH][cH]c(Br)[cH]1
1450	[!#1][CH]([!#1])c1[cH][cH][cH]n[cH]1
1451	[!#1][CH]([!#1])c1[cH][cH][cH]o1
1452	[!#1][CH]([!#1])c1[cH][cH][cH]s1
1453	[!#1][CH]([!#1])c1[cH][cH]c([!#1])[cH][cH]1
1454	[!#1][CH]([!#1])c1[cH][cH]c([!#1])o1
1455	[!#1][CH]([!#1])c1[cH][cH]c([cH][cH]1)[CH]([!#1])[!#1]
1456	[!#1][CH]([!#1])c1[cH][cH]c([cH][cH]1)[N+](=O)[O-]
1457	[!#1][CH]([!#1])c1[cH][cH]c([cH][cH]1)N([!#1])[CH3]
1458	[!#1][CH]([!#1])c1[cH][cH]c([CH3])[cH]c1[CH3]
1459	[!#1][CH]([!#1])c1[cH][cH]c([CH3])o1
1460	[!#1][CH]([!#1])c1[cH][cH]c([OH])[cH][cH]1
1461	[!#1][CH]([!#1])c1[cH][cH]c(Br)[cH][cH]1
1462	[!#1][CH]([!#1])c1[cH][cH]c(Cl)[cH][cH]1
1463	[!#1][CH]([!#1])c1[cH][cH]c(Cl)[cH]c1Cl
1464	[!#1][CH]([!#1])c1[cH][cH]c(F)[cH][cH]1
1465	[!#1][CH]([!#1])c1[cH][cH]c2O[CH2]Oc2[cH]1
1466	[!#1][CH]([!#1])c1[cH][cH]n[cH][cH]1
1467	[!#1][CH]([!#1])c1[cH][nH]c2[cH][cH][cH][cH]c12
1468	[!#1][CH]([!#1])c1[cH]c([!#1])nn1[!#1]
1469	[!#1][CH]([!#1])c1[cH]c([cH][cH]c1[OH])[N+](=O)[O-]
1470	[!#1][CH]([!#1])c1[cH]c(Br)[cH]c(Br)c1[OH]
1471	[!#1][CH]([!#1])C1=C([OH])[CH2]C([CH3])([CH3])[CH2]C1=O
1472	[!#1][CH]([!#1])c1c([OH])[cH][cH]c2[cH][cH][cH][cH]c12
1473	[!#1][CH]([!#1])c1c2[cH][cH][cH][cH]c2[cH]c3[cH][cH][cH][cH]c13
1474	[!#1][CH]([!#1])c1sc2[cH][cH][cH][cH]c2[n+]1[CH2][CH2][CH2]S(=O)(=O)[OH]
1475	[!#1][CH]([!#1])N([!#1])[CH3]
1476	[!#1][CH]([!#1])N([!#1])c1[cH][cH][cH][cH][cH]1
1477	[!#1][CH]([!#1])N([CH3])[CH3]
1478	[!#1][CH]([!#1])N1[CH2][CH2]O[CH2][CH2]1
1479	[!#1][CH]([!#1])O[CH2][CH2]N([CH3])[CH3]
1480	[!#1][CH]([!#1])OC(=O)[!#1]
1481	[!#1][CH]([!#1])S(=O)(=O)[!#1]
1482	[!#1][CH]([CH]([CH3])[CH3])C(=O)[OH]
1483	[!#1][CH]([CH]=[CH]c1[cH][cH]c(Cl)[cH]c1Cl)C([CH3])([CH3])[CH3]
1484	[!#1][CH]([CH2][CH2]C(=O)[OH])C(=O)[OH]
1485	[!#1][CH]([CH2][CH2]S[CH3])C(=O)[OH]
1486	[!#1][CH]([CH2][N+](=O)[O-])SC(=O)[CH3]
1487	[!#1][CH]([CH2]C(=N[NH]C(=O)[!#1])[!#1])C(=O)[OH]
1488	[!#1][CH]([CH2]C(=O)[!#1])C(=O)N([!#1])c1[cH][cH][cH][cH][cH]1
1489	[!#1][CH]([CH2]C(=O)[!#1])C(=O)N([!#1])c1[cH][cH][cH]c([CH3])[cH]1
1490	[!#1][CH]([CH2]C(=O)[!#1])C(=O)N([!#1])c1[cH][cH][cH]c(Br)[cH]1
1491	[!#1][CH]([CH2]C(=O)[!#1])C(=O)N([!#1])c1[cH][cH][cH]c(Cl)[cH]1
1492	[!#1][CH]([CH2]C(=O)[!#1])C(=O)N([!#1])c1[cH][cH]c([cH][cH]1)[N+](=O)[O-]
1493	[!#1][CH]([CH2]C(=O)[!#1])C(=O)N([!#1])c1[cH][cH]c([cH][cH]1)C(=O)[OH]
1494	[!#1][CH]([CH2]C(=O)[!#1])C(=O)N([!#1])c1[cH][cH]c(Br)[cH][cH]1
1495	[!#1][CH]([CH2]C(=O)[!#1])C(=O)N([!#1])c1[cH][cH]c(Cl)[cH][cH]1
1496	[!#1][CH]([CH2]C(=O)[NH2])C(=O)[OH]
1497	[!#1][CH]([CH2]C(=O)[OH])[NH]C(=O)C(F)(F)F
1498	[!#1][CH]([CH2]C(=O)[OH])C(=O)[OH]
1499	[!#1][CH]([CH3])[CH2][CH3]
1500	[!#1][CH]([CH3])[CH3]
1501	[!#1][CH]([CH3])[NH]C(=O)[!#1]
1502	[!#1][CH]([CH3])[NH]C(=O)[NH][CH2]C(=O)O[CH2][CH3]
1503	[!#1][CH]([CH3])[NH]C(=S)[!#1]
1504	[!#1][CH]([CH3])[NH]C(=S)[NH]C([!#1])([!#1])[!#1]
1505	[!#1][CH]([CH3])[NH]S(=O)(=O)[!#1]
1506	[!#1][CH]([CH3])C(=O)[!#1]
1507	[!#1][CH]([CH3])C(=O)[OH]
1508	[!#1][CH]([CH3])C(=O)O[CH2]C(=O)[!#1]
1509	[!#1][CH]([CH3])c1[cH][cH][cH][cH][cH]1
1510	[!#1][CH]([CH3])N([!#1])C(=O)[!#1]
1511	[!#1][CH]([NH]C(=O)[!#1])[NH]C(=O)[!#1]
1512	[!#1][CH]([NH]C(=O)[!#1])C(=O)[OH]
1513	[!#1][CH]([NH]C(=O)[!#1])C(Br)(Br)Br
1514	[!#1][CH]([NH]C(=O)[!#1])C(Cl)(Cl)Cl
1515	[!#1][CH]([NH]C(=O)[CH2][CH2][CH2][CH2][CH3])C(Cl)(Cl)Cl
1516	[!#1][CH]([NH]S(=O)(=O)[!#1])C(Cl)(Cl)Cl
1517	[!#1][CH]([NH2])[CH2][CH3]
1518	[!#1][CH]([NH2])[CH2]C(=O)[OH]
1519	[!#1][CH]([NH2])C(=O)[OH]
1520	[!#1][CH]([OH])[CH]([NH2])[CH2][OH]
1521	[!#1][CH]([OH])[CH2][NH]C(=O)[!#1]
1522	[!#1][CH]([OH])[CH2][NH2]
1523	[!#1][CH]([OH])[CH2][OH]
1524	[!#1][CH]([OH])C(=N[NH]C(=O)[!#1])[!#1]
1525	[!#1][CH]([OH])C(Cl)(Cl)Cl
1526	[!#1][CH]([OH])C(F)(F)F
1527	[!#1][CH]([OH])c1[cH][cH][cH][cH][cH]1
1528	[!#1][CH](C(=O)[CH3])C(=O)[CH3]
1529	[!#1][CH](C(=O)O[CH2][CH3])C(=O)O[CH2][CH3]
1530	[!#1][CH](C(=O)O[CH3])C(=O)O[CH3]
1531	[!#1][CH](F)C(F)(F)F
1532	[!#1][CH](F)OC(F)(F)F
1533	[!#1][CH](OC(=O)[CH3])OC(=O)[CH3]
1534	[!#1][CH]=[CH][!#1]
1535	[!#1][CH]=[CH][CH]([!#1])C([CH3])([CH3])[CH3]
1536	[!#1][CH]=[CH][CH]=C1SC(=S)N([!#1])C1=O
1537	[!#1][CH]=[CH][CH]=N[!#1]
1538	[!#1][CH]=[CH][CH]=N[NH]C(=O)[!#1]
1539	[!#1][CH]=[CH]C(=N[NH]C(=O)[!#1])[!#1]
1540	[!#1][CH]=[CH]C(=N[NH]C(=O)[!#1])[CH3]
1541	[!#1][CH]=[CH]C(=O)[!#1]
1542	[!#1][CH]=[CH]C(=O)[NH][NH]C(=O)[!#1]
1543	[!#1][CH]=[CH]C(=O)[NH]C(=S)[!#1]
1544	[!#1][CH]=[CH]C(=O)[OH]
1545	[!#1][CH]=[CH]N([!#1])[CH3]
1546	[!#1][CH]=[CH2]
1547	[!#1][CH]=C([NH]C(=O)[!#1])C(=O)[!#1]
1548	[!#1][CH]=C([NH]C(=O)[!#1])C(=O)[NH][CH2][CH2][CH2]N([CH3])[CH3]
1549	[!#1][CH]=C(C#N)C#N
1550	[!#1][CH]=C(C#N)C(=O)[NH2]
1551	[!#1][CH]=C(C#N)C(=O)O[CH2][CH3]
1552	[!#1][CH]=C(Cl)Cl
1553	[!#1][CH]=C1[CH2]N([!#1])[CH2]C(=[CH][!#1])C1=O
1554	[!#1][CH]=c1[nH]c(=O)c(=[CH][!#1])[nH]c1=O
1555	[!#1][CH]=C1C(=NN(C1=O)c2[cH][cH]c([!#1])[cH][cH]2)[!#1]
1556	[!#1][CH]=C1C(=O)[NH]C(=O)[NH]C1=O
1557	[!#1][CH]=C1C(=O)[NH]C(=O)N([!#1])C1=O
1558	[!#1][CH]=C1C(=O)[NH]C(=O)N(C1=O)c2[cH][cH][cH]c3[cH][cH][cH][cH]c23
1559	[!#1][CH]=C1C(=O)c2[cH][cH][cH][cH]c2C1=O
1560	[!#1][CH]=C1C(=O)N(N=C1c2[cH][cH][cH][cH][cH]2)c3[cH][cH]c([!#1])[cH][cH]3
1561	[!#1][CH]=C1C(=O)OC([!#1])([CH3])OC1=O
1562	[!#1][CH]=C1N=C(OC1=O)c2[cH][cH][cH][cH][cH]2
1563	[!#1][CH]=C1OC(=O)c2c1[cH]c([!#1])[nH]c2=O
1564	[!#1][CH]=C1SC(=N[!#1])[NH]C1=O
1565	[!#1][CH]=C1SC(=O)N([!#1])C1=O
1566	[!#1][CH]=C1SC(=S)[NH]C1=O
1567	[!#1][CH]=C1SC(=S)N([!#1])C1=O
1568	[!#1][CH]=C1SC(=S)N(C1=O)c2[cH][cH]c([!#1])[cH][cH]2
1569	[!#1][CH]=N[!#1]
1570	[!#1][CH]=N[CH]([!#1])[CH3]
1571	[!#1][CH]=N[CH2][CH2][CH2][CH2][CH2][CH2]N=[CH][!#1]
1572	[!#1][CH]=N[CH2][CH2][NH]C(=O)[!#1]
1573	[!#1][CH]=N[CH2][CH2]N=[CH][!#1]
1574	[!#1][CH]=N[NH]C(=[NH])[NH][N+](=O)[O-]
1575	[!#1][CH]=N[NH]C(=[NH])[NH2]
1576	[!#1][CH]=N[NH]C(=O)[!#1]
1577	[!#1][CH]=N[NH]C(=O)[CH]([!#1])[CH3]
1578	[!#1][CH]=N[NH]C(=O)[CH]([!#1])[NH]C(=O)[!#1]
1579	[!#1][CH]=N[NH]C(=O)[CH]([!#1])[OH]
1580	[!#1][CH]=N[NH]C(=O)[CH2][CH2][CH]([CH3])[OH]
1581	[!#1][CH]=N[NH]C(=O)[CH2][CH2][CH2][CH2][CH2][CH2][CH3]
1582	[!#1][CH]=N[NH]C(=O)[CH2][CH2][CH2][CH2][CH3]
1583	[!#1][CH]=N[NH]C(=O)[CH2][NH]C(=O)[!#1]
1584	[!#1][CH]=N[NH]C(=O)[CH2][OH]
1585	[!#1][CH]=N[NH]C(=O)[CH2]C(=O)[NH]N=[CH][!#1]
1586	[!#1][CH]=N[NH]C(=O)[NH2]
1587	[!#1][CH]=N[NH]C(=O)C(=O)[NH]N=[CH][!#1]
1588	[!#1][CH]=N[NH]C(=O)O[CH2][CH3]
1589	[!#1][CH]=N[NH]C(=S)[NH2]
1590	[!#1][CH]=N[NH]C(=S)S[CH3]
1591	[!#1][CH]=N[NH]S(=O)(=O)[!#1]
1592	[!#1][CH]=N[OH]
1593	[!#1][CH]=NC(=N[NH]C(=O)[!#1])[!#1]
1594	[!#1][CH]=NN([!#1])[CH3]
1595	[!#1][CH]=NN=[CH][!#1]
1596	[!#1][CH]=NOC(=O)[!#1]
1597	[!#1][CH]=O
1598	[!#1][CH]1[CH]([!#1])[CH]2[CH2][CH]1[CH]=[CH]2
1599	[!#1][CH]1[CH]([!#1])[CH]2c3[cH][cH][cH][cH]c3[CH]1c4[cH][cH][cH][cH]c24
1600	[!#1][CH]1[CH]([CH]2[CH2][CH]1[CH]=[CH]2)C(=O)[OH]
1601	[!#1][CH]1[CH]([CH]2c3[cH][cH][cH][cH]c3[CH]1c4[cH][cH][cH][cH]c24)C(=O)[OH]
1602	[!#1][CH]1[CH]([OH])O[CH]([CH2][OH])[CH]([OH])[CH]1[OH]
1603	[!#1][CH]1[CH]2[CH2][CH]3[CH2][CH]([CH2]2)[CH2][CH]1[CH2]3
1604	[!#1][CH]1[CH]2[CH2][CH2][CH2][CH2][CH]12
1605	[!#1][CH]1[CH]2S[CH2]C1([!#1])[CH2][CH2][CH]2[!#1]
1606	[!#1][CH]1[CH2][CH]([CH3])[CH2][CH2][CH]1[CH]([CH3])[CH3]
1607	[!#1][CH]1[CH2][CH]=[CH][CH2][CH]1[!#1]
1608	[!#1][CH]1[CH2][CH]=[CH][CH2][CH]1C(=O)[OH]
1609	[!#1][CH]1[CH2][CH]1[!#1]
1610	[!#1][CH]1[CH2][CH]1c2[cH][cH][cH][cH][cH]2
1611	[!#1][CH]1[CH2][CH]2[CH2][CH2][CH]([CH2]1)N2[!#1]
1612	[!#1][CH]1[CH2][CH]2[CH2][CH2][CH]([CH2]1)N2[CH3]
1613	[!#1][CH]1[CH2][CH]2[CH2][CH2][CH]1[CH2]2
1614	[!#1][CH]1[CH2][CH]2[CH2][CH2]N1[CH2][CH]2[CH]=[CH2]
1615	[!#1][CH]1[CH2][CH2][CH]([!#1])[CH]([!#1])[CH2]1
1616	[!#1][CH]1[CH2][CH2][CH]([!#1])[CH2][CH2]1
1617	[!#1][CH]1[CH2][CH2][CH]([CH2][CH2]1)C([CH3])([CH3])[CH3]
1618	[!#1][CH]1[CH2][CH2][CH]2[CH2][CH2][CH2][NH][CH]2[CH2]1
1619	[!#1][CH]1[CH2][CH2][CH2][CH]([!#1])N1[!#1]
1620	[!#1][CH]1[CH2][CH2][CH2][CH2][CH]1[!#1]
1621	[!#1][CH]1[CH2][CH2][CH2][CH2][CH2][CH2][CH2]1
1622	[!#1][CH]1[CH2][CH2][CH2][CH2][CH2]1
1623	[!#1][CH]1[CH2][CH2][CH2][CH2][NH]C1=O
1624	[!#1][CH]1[CH2][CH2][CH2][CH2]1
1625	[!#1][CH]1[CH2][CH2][CH2][CH2]C1=O
1626	[!#1][CH]1[CH2][CH2][CH2][CH2]N1[!#1]
1627	[!#1][CH]1[CH2][CH2][CH2]C1=N[NH]C(=S)[NH2]
1628	[!#1][CH]1[CH2][CH2][CH2]c2c1[nH]c3[cH][cH]c([!#1])[cH]c23
1629	[!#1][CH]1[CH2][CH2][CH2]c2c1[nH]c3[cH][cH]c([cH]c23)c4[cH][cH][cH][cH][cH]4
1630	[!#1][CH]1[CH2][CH2][CH2]c2c1[nH]c3[cH][cH]c([CH3])[cH]c23
1631	[!#1][CH]1[CH2][CH2][CH2]N([!#1])[CH2]1
1632	[!#1][CH]1[CH2][CH2][CH2]N1[!#1]
1633	[!#1][CH]1[CH2][CH2][CH2]O1
1634	[!#1][CH]1[CH2][CH2][NH][CH2][CH2]1
1635	[!#1][CH]1[CH2][CH2][NH]C(=O)[NH]1
1636	[!#1][CH]1[CH2][CH2]1
1637	[!#1][CH]1[CH2][CH2]C([!#1])(C(=O)[OH])C1([!#1])[CH3]
1638	[!#1][CH]1[CH2][CH2]C([CH3])(C(=O)[OH])C1([CH3])[CH3]
1639	[!#1][CH]1[CH2][CH2]c2c([!#1])c([!#1])sc2C1=O
1640	[!#1][CH]1[CH2][CH2]N([!#1])[CH2][CH2]1
1641	[!#1][CH]1[CH2][CH2]OC1=O
1642	[!#1][CH]1[CH2][CH2]S(=O)(=O)[CH2]1
1643	[!#1][CH]1[CH2][NH]c2[cH][cH][cH][cH]c12
1644	[!#1][CH]1[CH2]C([!#1])([CH]([!#1])[CH2]N1[!#1])c2[cH][cH][cH][cH][cH]2
1645	[!#1][CH]1[CH2]C([!#1])([CH3])[NH]C([!#1])([CH3])[CH2]1
1646	[!#1][CH]1[CH2]C([CH3])([CH3])[NH]C([CH3])([CH3])[CH2]1
1647	[!#1][CH]1[CH2]C(=O)N(C1=O)c2[cH][cH][cH][cH][cH]2
1648	[!#1][CH]1[CH2]C(=O)N(C1=O)c2[cH][cH][cH]c([!#1])[cH]2
1649	[!#1][CH]1[CH2]C(=O)N(C1=O)c2[cH][cH][cH]c(Cl)[cH]2
1650	[!#1][CH]1[CH2]C(=O)N(C1=O)c2[cH][cH][cH]c3[cH][cH][cH][cH]c23
1651	[!#1][CH]1[CH2]C(=O)N(C1=O)c2[cH][cH]c([!#1])[cH][cH]2
1652	[!#1][CH]1[CH2]C(=O)N(C1=O)c2[cH][cH]c(Br)[cH][cH]2
1653	[!#1][CH]1[CH2]C(=O)N(C1=O)c2[cH][cH]c(Cl)[cH][cH]2
1654	[!#1][CH]1[CH2]C(=O)N(C1=O)c2[cH][cH]c(O[CH3])[cH][cH]2
1655	[!#1][CH]1[CH2]C(=O)N(N([CH3])[CH3])C1=O
1656	[!#1][CH]1[CH2]C(=O)O[CH]1c2[cH][cH][cH][cH][cH]2
1657	[!#1][CH]1[CH2]C1([!#1])[CH3]
1658	[!#1][CH]1[CH2]C1([CH3])[CH3]
1659	[!#1][CH]1[CH2]C1(c2[cH][cH][cH][cH][cH]2)c3[cH][cH][cH][cH][cH]3
1660	[!#1][CH]1[CH2]C1(c2[cH][cH]c([!#1])[cH][cH]2)c3[cH][cH]c([!#1])[cH][cH]3
1661	[!#1][CH]1[CH2]C1(c2[cH][cH]c([CH3])[cH][cH]2)c3[cH][cH]c([CH3])[cH][cH]3
1662	[!#1][CH]1[CH2]C2([!#1])[CH2]C([!#1])([CH2][CH]([!#1])C2=O)C1=O
1663	[!#1][CH]1[CH2]c2[cH][cH][cH]c3[cH][cH][cH]c1c23
1664	[!#1][CH]1[CH2]C21[CH2][CH2][CH2]2
1665	[!#1][CH]1[CH2]c2c([nH]c3[cH][cH][cH][cH]c23)[CH]([!#1])[NH]1
1666	[!#1][CH]1[CH2]c2c([nH]c3[cH][cH][cH][cH]c23)[CH]([NH]1)c4[cH][cH]c([!#1])[cH][cH]4
1667	[!#1][CH]1[CH2]N2[CH2][CH2][CH]1[CH2][CH]2[!#1]
1668	[!#1][CH]1[CH2]O[CH]([!#1])O1
1669	[!#1][CH]1[CH2]O1
1670	[!#1][CH]1[CH2]OC([!#1])([CH3])O1
1671	[!#1][CH]1[CH2]OC2([CH2][CH2][CH2][CH2][CH2]2)O1
1672	[!#1][CH]1[CH2]Oc2[cH][cH][cH][cH]c2O1
1673	[!#1][CH]1[CH2]S(=O)(=O)[CH]=[CH]1
1674	[!#1][CH]1[CH2]S(=O)(=O)[CH2][CH]1[!#1]
1675	[!#1][CH]1[CH2]S(=O)(=O)[CH2][CH]1[OH]
1676	[!#1][CH]1[CH2]S[CH]([NH]1)c2[cH][cH]c([!#1])[cH][cH]2
1677	[!#1][CH]1[CH2]S[CH](N1[!#1])c2[cH][cH]c([!#1])[cH][cH]2
1678	[!#1][CH]1[CH2]S[CH2][CH]1[!#1]
1679	[!#1][CH]1[NH][CH2][CH2]n2[cH][cH][cH]c12
1680	[!#1][CH]1[NH]c2[cH][cH][cH][cH]c2[NH]C1=O
1681	[!#1][CH]1C(=NN(C1=O)c2[cH][cH][cH][cH][cH]2)[!#1]
1682	[!#1][CH]1C(=NN(C1=O)c2c([!#1])c([!#1])c([!#1])c([!#1])c2[!#1])[!#1]
1683	[!#1][CH]1C(=NN(C1=O)c2c(F)c(F)c(F)c(F)c2F)[CH3]
1684	[!#1][CH]1C(=O)[CH2]C([!#1])([CH3])[CH2]C1=O
1685	[!#1][CH]1C(=O)[CH2]C([CH3])([CH3])[CH2]C1=O
1686	[!#1][CH]1C(=O)[NH]C(=O)[NH]C1=O
1687	[!#1][CH]1C(=O)c2[cH][cH][cH][cH]c2C1=O
1688	[!#1][CH]1c2[cH][cH][cH][cH]c2-c3[cH][cH][cH][cH]c13
1689	[!#1][CH]1c2[cH][cH][cH][cH]c2Oc3[cH][cH][cH][cH]c13
1690	[!#1][CH]1N([!#1])[CH2][CH2]c2[cH][cH][cH][cH]c12
1691	[!#1][CH]1N(C(=O)N([!#1])C1([!#1])[CH3])c2[cH][cH][cH]c3[cH][cH][cH][cH]c23
1692	[!#1][CH]1N(C(=O)N([!#1])C1([!#1])[CH3])c2[cH][cH]c([!#1])c([!#1])[cH]2
1693	[!#1][CH]1N(C(=O)N([!#1])C1([CH3])[CH3])c2[cH][cH][cH]c3[cH][cH][cH][cH]c23
1694	[!#1][CH]1N2[CH2][CH2][CH]([CH2][CH2]2)C1=O
1695	[!#1][CH]1O[CH]([!#1])[CH]([!#1])[CH]([!#1])[CH]1[!#1]
1696	[!#1][CH]1O[CH]([CH]([!#1])[CH]1[!#1])n2[cH][cH]c(=O)[nH]c2=O
1697	[!#1][CH]1O[CH]([CH]([!#1])[CH]1[!#1])n2[cH]nc3c([!#1])n[cH]nc23
1698	[!#1][CH]1O[CH]([CH2][OH])[CH]([OH])[CH]([OH])[CH]1[OH]
1699	[!#1][CH]1O[CH]([CH2][OH])[CH]([OH])[CH]1[OH]
1700	[!#1][CH]1O[CH]([CH3])[CH]([OH])[CH]([OH])[CH]1[OH]
1701	[!#1][CH]1O[CH2][CH2]O[CH]1[!#1]
1702	[!#1][CH]1OC([!#1])([CH3])O[CH]1[!#1]
1703	[!#1][CH]1S(=O)(=O)[CH2][CH]([CH2]S1(=O)=O)c2[cH][cH][cH][cH][cH]2
1704	[!#1][CH]1S(c2[cH][cH][cH][cH]c2[NH]C1=O)
1705	[!#1][CH2][!#1]
1706	[!#1][CH2][CH]([!#1])[!#1]
1707	[!#1][CH2][CH]([!#1])[CH3]
1708	[!#1][CH2][CH]([!#1])[OH]
1709	[!#1][CH2][CH]([!#1])C#[CH]
1710	[!#1][CH2][CH]([!#1])C(=O)[!#1]
1711	[!#1][CH2][CH]([!#1])C(=O)[NH][!#1]
1712	[!#1][CH2][CH]([!#1])C(=O)[OH]
1713	[!#1][CH2][CH]([!#1])C(=O)O[CH2][CH3]
1714	[!#1][CH2][CH]([CH2][CH3])[NH]C(=O)[!#1]
1715	[!#1][CH2][CH]([CH3])[CH3]
1716	[!#1][CH2][CH]([CH3])[NH][CH2]C(=O)[NH][!#1]
1717	[!#1][CH2][CH]([CH3])[NH]C(=O)[!#1]
1718	[!#1][CH2][CH]([CH3])[NH2]
1719	[!#1][CH2][CH]([CH3])[OH]
1720	[!#1][CH2][CH]([CH3])O[!#1]
1721	[!#1][CH2][CH]([CH3])S[CH2][CH3]
1722	[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)[NH][!#1]
1723	[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)[OH]
1724	[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)O[CH2][CH3]
1725	[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)O[CH3]
1726	[!#1][CH2][CH]([NH]C(=O)[CH2]O[!#1])C(=O)[OH]
1727	[!#1][CH2][CH]([NH]C(=O)[CH2]O[!#1])C(=O)O[CH3]
1728	[!#1][CH2][CH]([NH]C(=O)[CH3])C(=O)[OH]
1729	[!#1][CH2][CH]([NH]C(=O)[CH3])C(=O)O[CH2][CH3]
1730	[!#1][CH2][CH]([NH]C(=O)OC([CH3])([CH3])[CH3])C(=O)O[!#1]
1731	[!#1][CH2][CH]([NH]S(=O)(=O)[!#1])C(=O)[OH]
1732	[!#1][CH2][CH]([NH]S(=O)(=O)[!#1])C(=O)O[CH3]
1733	[!#1][CH2][CH]([NH2])C(=O)[OH]
1734	[!#1][CH2][CH]([OH])[CH2][!#1]
1735	[!#1][CH2][CH]([OH])[CH2][NH][!#1]
1736	[!#1][CH2][CH]([OH])[CH2][OH]
1737	[!#1][CH2][CH]([OH])[CH2]Br
1738	[!#1][CH2][CH]([OH])[CH2]Cl
1739	[!#1][CH2][CH]([OH])[CH2]N([!#1])[!#1]
1740	[!#1][CH2][CH]([OH])[CH2]N([!#1])[CH3]
1741	[!#1][CH2][CH]([OH])[CH2]N([CH2][CH2][OH])[CH2][CH2][OH]
1742	[!#1][CH2][CH]([OH])[CH2]N([CH2][CH3])[CH2][CH3]
1743	[!#1][CH2][CH]([OH])[CH2]N([CH3])[CH3]
1744	[!#1][CH2][CH]([OH])[CH2]O[!#1]
1745	[!#1][CH2][CH](O[CH3])O[CH3]
1746	[!#1][CH2][CH]=[CH][!#1]
1747	[!#1][CH2][CH]=[CH2]
1748	[!#1][CH2][CH]1[CH2]OC2([CH2][CH2][CH2][CH2][CH2]2)O1
1749	[!#1][CH2][CH2][!#1]
1750	[!#1][CH2][CH2][CH]([CH3])[CH3]
1751	[!#1][CH2][CH2][CH]=C([CH3])[CH3]
1752	[!#1][CH2][CH2][CH2][!#1]
1753	[!#1][CH2][CH2][CH2][CH]([CH2]O[!#1])O[!#1]
1754	[!#1][CH2][CH2][CH2][CH2][!#1]
1755	[!#1][CH2][CH2][CH2][CH2][CH2][!#1]
1756	[!#1][CH2][CH2][CH2][CH2][CH2][CH2][!#1]
1757	[!#1][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3]
1758	[!#1][CH2][CH2][CH2][CH2][CH2][CH3]
1759	[!#1][CH2][CH2][CH2][CH2][CH2]C(=O)[NH][!#1]
1760	[!#1][CH2][CH2][CH2][CH2][CH2]C(=O)[OH]
1761	[!#1][CH2][CH2][CH2][CH2][CH2]C(=O)N([!#1])[CH2][!#1]
1762	[!#1][CH2][CH2][CH2][CH2][CH3]
1763	[!#1][CH2][CH2][CH2][CH2][NH]C(=O)[!#1]
1764	[!#1][CH2][CH2][CH2][CH2][NH]C(=S)[NH][CH3]
1765	[!#1][CH2][CH2][CH2][CH2][OH]
1766	[!#1][CH2][CH2][CH2][CH2]C(=O)[OH]
1767	[!#1][CH2][CH2][CH2][CH2]C(=O)O[CH3]
1768	[!#1][CH2][CH2][CH2][CH2]N([!#1])C(=O)[!#1]
1769	[!#1][CH2][CH2][CH2][CH2]S[!#1]
1770	[!#1][CH2][CH2][CH2][CH3]
1771	[!#1][CH2][CH2][CH2][NH][!#1]
1772	[!#1][CH2][CH2][CH2][NH]C(=O)[!#1]
1773	[!#1][CH2][CH2][CH2][NH]S(=O)(=O)[!#1]
1774	[!#1][CH2][CH2][CH2][NH2]
1775	[!#1][CH2][CH2][CH2][OH]
1776	[!#1][CH2][CH2][CH2]C(=O)[!#1]
1777	[!#1][CH2][CH2][CH2]C(=O)[NH][!#1]
1778	[!#1][CH2][CH2][CH2]C(=O)[OH]
1779	[!#1][CH2][CH2][CH2]C(=O)O[CH3]
1780	[!#1][CH2][CH2][CH2]Cl
1781	[!#1][CH2][CH2][CH2]N([CH2][CH3])[CH2][CH3]
1782	[!#1][CH2][CH2][CH2]N([CH3])[CH3]
1783	[!#1][CH2][CH2][CH2]O[!#1]
1784	[!#1][CH2][CH2][CH2]OC(=O)[!#1]
1785	[!#1][CH2][CH2][CH2]OC(=O)C([!#1])([!#1])[OH]
1786	[!#1][CH2][CH2][CH2]OC(=O)C([CH3])([CH3])[CH3]
1787	[!#1][CH2][CH2][CH2]S(=O)(=O)[OH]
1788	[!#1][CH2][CH2][CH2]S(=O)(=O)O[Na]
1789	[!#1][CH2][CH2][CH2]S[!#1]
1790	[!#1][CH2][CH2][CH3]
1791	[!#1][CH2][CH2][NH][!#1]
1792	[!#1][CH2][CH2][NH][CH2]C(=O)[NH][!#1]
1793	[!#1][CH2][CH2][NH]C([!#1])([!#1])[!#1]
1794	[!#1][CH2][CH2][NH]C(=C1C(=O)O[CH](C1=O)c2[cH][cH][cH][cH][cH]2)[CH3]
1795	[!#1][CH2][CH2][NH]C(=O)[!#1]
1796	[!#1][CH2][CH2][NH]C(=O)[CH]([!#1])[CH3]
1797	[!#1][CH2][CH2][NH]C(=O)[CH]=[CH][!#1]
1798	[!#1][CH2][CH2][NH]C(=O)[CH2][!#1]
1799	[!#1][CH2][CH2][NH]C(=O)[CH2][CH2][!#1]
1800	[!#1][CH2][CH2][NH]C(=O)[CH2]O[!#1]
1801	[!#1][CH2][CH2][NH]C(=O)[CH3]
1802	[!#1][CH2][CH2][NH]C(=O)[NH][!#1]
1803	[!#1][CH2][CH2][NH]C(=O)O[CH2][CH2]Cl
